Date,Close,Volume
"Oct 3, 2006","1,334.11",0
"Oct 2, 2006","1,331.32",0
"Sep 29, 2006","1,335.85",0
"Sep 28, 2006","1,339.15",0
"Sep 27, 2006","1,336.59",0
"Sep 26, 2006","1,336.34",0
"Sep 25, 2006","1,326.37",0
"Sep 22, 2006","1,314.00",0
"Sep 21, 2006","1,318.03",0
"Sep 20, 2006","1,325.18",0
"Sep 19, 2006","1,318.31",0
"Sep 18, 2006","1,321.18",0
"Sep 15, 2006","1,319.87",0
"Sep 14, 2006","1,316.28",0
"Sep 13, 2006","1,318.07",0
"Sep 12, 2006","1,313.00",0
"Sep 11, 2006","1,299.54",0
"Sep 8, 2006","1,298.92",0
"Sep 7, 2006","1,294.02",0
"Sep 6, 2006","1,300.26",0
"Sep 5, 2006","1,313.00",0
"Sep 1, 2006","1,311.01",0
"Aug 31, 2006","1,303.82",0
"Aug 30, 2006","1,304.27",0
"Aug 29, 2006","1,304.00",0
"Aug 28, 2006","1,301.78",0
"Aug 25, 2006","1,295.09",0
"Aug 24, 2006","1,296.06",0
"Aug 23, 2006","1,292.99",0
"Aug 22, 2006","1,298.82",0
"Aug 21, 2006","1,297.00",0
"Aug 18, 2006","1,302.30",0
"Aug 17, 2006","1,297.48",0
"Aug 16, 2006","1,295.43",0
"Aug 15, 2006","1,285.58",0
"Aug 14, 2006","1,268.21",0
"Aug 11, 2006","1,266.74",0
"Aug 10, 2006","1,271.81",0
"Aug 9, 2006","1,265.95",0
"Aug 8, 2006","1,271.48",0
"Aug 7, 2006","1,275.77",0
"Aug 4, 2006","1,279.36",0
"Aug 3, 2006","1,280.27",0
"Aug 2, 2006","1,278.55",0
"Aug 1, 2006","1,270.92",0
"Jul 31, 2006","1,276.66",0
"Jul 28, 2006","1,278.55",0
"Jul 27, 2006","1,263.20",0
"Jul 26, 2006","1,268.40",0
"Jul 25, 2006","1,268.88",0
"Jul 24, 2006","1,260.91",0
"Jul 21, 2006","1,240.29",0
"Jul 20, 2006","1,249.13",0
"Jul 19, 2006","1,259.81",0
"Jul 18, 2006","1,236.86",0
"Jul 17, 2006","1,234.49",0
"Jul 14, 2006","1,236.20",0
"Jul 13, 2006","1,242.29",0
"Jul 12, 2006","1,258.60",0
"Jul 11, 2006","1,272.52",0
"Jul 10, 2006","1,267.34",0
"Jul 7, 2006","1,265.48",0
"Jul 6, 2006","1,274.08",0
"Jul 5, 2006","1,270.91",0
"Jul 3, 2006","1,280.19",0
"Jun 30, 2006","1,270.20",0
"Jun 29, 2006","1,272.87",0
"Jun 28, 2006","1,246.00",0
"Jun 27, 2006","1,239.20",0
"Jun 26, 2006","1,250.56",0
"Jun 23, 2006","1,244.50",0
"Jun 22, 2006","1,245.60",0
"Jun 21, 2006","1,252.20",0
"Jun 20, 2006","1,240.12",0
"Jun 19, 2006","1,240.14",0
"Jun 16, 2006","1,251.54",0
"Jun 15, 2006","1,256.16",0
"Jun 14, 2006","1,230.04",0
"Jun 13, 2006","1,223.69",0
"Jun 12, 2006","1,236.40",0
"Jun 9, 2006","1,252.30",0
"Jun 8, 2006","1,257.93",0
"Jun 7, 2006","1,256.15",0
"Jun 6, 2006","1,263.85",0
"Jun 5, 2006","1,265.29",0
"Jun 2, 2006","1,288.22",0
"Jun 1, 2006","1,285.71",0
"May 31, 2006","1,270.09",0
"May 30, 2006","1,259.84",0
"May 26, 2006","1,280.16",0
"May 25, 2006","1,272.88",0
"May 24, 2006","1,258.57",0
"May 23, 2006","1,256.58",0
"May 22, 2006","1,262.07",0
"May 19, 2006","1,267.03",0
"May 18, 2006","1,261.81",0
"May 17, 2006","1,270.32",0
"May 16, 2006","1,292.08",0
"May 15, 2006","1,294.50",0
"May 12, 2006","1,291.24",0
"May 11, 2006","1,305.92",0
"May 10, 2006","1,322.85",0
"May 9, 2006","1,325.14",0
"May 8, 2006","1,324.66",0
"May 5, 2006","1,325.76",0
"May 4, 2006","1,312.25",0
"May 3, 2006","1,307.85",0
"May 2, 2006","1,313.21",0
"May 1, 2006","1,305.19",0
"Apr 28, 2006","1,310.61",0
"Apr 27, 2006","1,309.72",0
"Apr 26, 2006","1,305.41",0
"Apr 25, 2006","1,301.74",0
"Apr 24, 2006","1,308.11",0
"Apr 21, 2006","1,311.28",0
"Apr 20, 2006","1,311.46",0
"Apr 19, 2006","1,309.93",0
"Apr 18, 2006","1,307.65",0
"Apr 17, 2006","1,285.33",0
"Apr 13, 2006","1,289.12",0
"Apr 12, 2006","1,288.12",0
"Apr 11, 2006","1,286.57",0
"Apr 10, 2006","1,296.60",0
"Apr 7, 2006","1,295.50",0
"Apr 6, 2006","1,309.04",0
"Apr 5, 2006","1,311.56",0
"Apr 4, 2006","1,305.93",0
"Apr 3, 2006","1,297.81",0
"Mar 31, 2006","1,294.83",0
"Mar 30, 2006","1,300.25",0
"Mar 29, 2006","1,302.89",0
"Mar 28, 2006","1,293.23",0
"Mar 27, 2006","1,301.61",0
"Mar 24, 2006","1,302.95",0
"Mar 23, 2006","1,301.67",0
"Mar 22, 2006","1,305.04",0
"Mar 21, 2006","1,297.23",0
"Mar 20, 2006","1,305.08",0
"Mar 17, 2006","1,307.25",0
"Mar 16, 2006","1,305.33",0
"Mar 15, 2006","1,303.02",0
"Mar 14, 2006","1,297.48",0
"Mar 13, 2006","1,284.13",0
"Mar 10, 2006","1,281.58",0
"Mar 9, 2006","1,272.23",0
"Mar 8, 2006","1,278.47",0
"Mar 7, 2006","1,275.88",0
"Mar 6, 2006","1,278.26",0
"Mar 3, 2006","1,287.23",0
"Mar 2, 2006","1,289.14",0
"Mar 1, 2006","1,291.24",0
"Feb 28, 2006","1,280.66",0
"Feb 27, 2006","1,294.12",0
"Feb 24, 2006","1,289.43",0
"Feb 23, 2006","1,287.79",0
"Feb 22, 2006","1,292.67",0
"Feb 21, 2006","1,283.03",0
"Feb 17, 2006","1,287.24",0
"Feb 16, 2006","1,289.38",0
"Feb 15, 2006","1,280.00",0
"Feb 14, 2006","1,275.53",0
"Feb 13, 2006","1,262.86",0
"Feb 10, 2006","1,266.99",0
"Feb 9, 2006","1,263.78",0
"Feb 8, 2006","1,265.65",0
"Feb 7, 2006","1,254.78",0
"Feb 6, 2006","1,265.02",0
"Feb 3, 2006","1,264.03",0
"Feb 2, 2006","1,270.84",0
"Feb 1, 2006","1,282.46",0
"Jan 31, 2006","1,280.08",0
"Jan 30, 2006","1,285.20",0
"Jan 27, 2006","1,283.72",0
"Jan 26, 2006","1,273.83",0
"Jan 25, 2006","1,264.68",0
"Jan 24, 2006","1,266.86",0
"Jan 23, 2006","1,263.82",0
"Jan 20, 2006","1,261.49",0
"Jan 19, 2006","1,285.04",0
"Jan 18, 2006","1,277.93",0
"Jan 17, 2006","1,282.93",0
"Jan 13, 2006","1,287.61",0
"Jan 12, 2006","1,286.06",0
"Jan 11, 2006","1,294.18",0
"Jan 10, 2006","1,289.69",0
"Jan 9, 2006","1,290.15",0
"Jan 6, 2006","1,285.45",0
"Jan 5, 2006","1,273.48",0
"Jan 4, 2006","1,273.46",0
"Jan 3, 2006","1,268.80",0
"Dec 30, 2005","1,248.29",0
"Dec 29, 2005","1,254.42",0
"Dec 28, 2005","1,258.17",0
"Dec 27, 2005","1,256.54",0
"Dec 23, 2005","1,268.66",0
"Dec 22, 2005","1,268.12",0
"Dec 21, 2005","1,262.79",0
"Dec 20, 2005","1,259.62",0
"Dec 19, 2005","1,259.92",0
"Dec 16, 2005","1,267.32",0
"Dec 15, 2005","1,270.94",0
"Dec 14, 2005","1,272.74",0
"Dec 13, 2005","1,267.43",0
"Dec 12, 2005","1,260.43",0
"Dec 9, 2005","1,259.36",0
"Dec 8, 2005","1,255.84",0
"Dec 7, 2005","1,257.37",0
"Dec 6, 2005","1,263.70",0
"Dec 5, 2005","1,262.09",0
"Dec 2, 2005","1,265.08",0
"Dec 1, 2005","1,264.67",0
"Nov 30, 2005","1,249.48",0
"Nov 29, 2005","1,257.48",0
"Nov 28, 2005","1,257.46",0
"Nov 25, 2005","1,268.25",0
"Nov 23, 2005","1,265.61",0
"Nov 22, 2005","1,261.23",0
"Nov 21, 2005","1,254.85",0
"Nov 18, 2005","1,248.27",0
"Nov 17, 2005","1,242.80",0
"Nov 16, 2005","1,231.21",0
"Nov 15, 2005","1,229.01",0
"Nov 14, 2005","1,233.76",0
"Nov 11, 2005","1,234.72",0
"Nov 10, 2005","1,230.96",0
"Nov 9, 2005","1,220.65",0
"Nov 8, 2005","1,218.59",0
"Nov 7, 2005","1,222.81",0
"Nov 4, 2005","1,220.14",0
"Nov 3, 2005","1,219.94",0
"Nov 2, 2005","1,214.76",0
"Nov 1, 2005","1,202.76",0
"Oct 31, 2005","1,207.01",0
"Oct 28, 2005","1,198.41",0
"Oct 27, 2005","1,178.90",0
"Oct 26, 2005","1,191.38",0
"Oct 25, 2005","1,196.54",0
"Oct 24, 2005","1,199.38",0
"Oct 21, 2005","1,179.59",0
"Oct 20, 2005","1,177.80",0
"Oct 19, 2005","1,195.76",0
"Oct 18, 2005","1,178.14",0
"Oct 17, 2005","1,190.10",0
"Oct 14, 2005","1,186.57",0
"Oct 13, 2005","1,176.84",0
"Oct 12, 2005","1,177.68",0
"Oct 11, 2005","1,184.87",0
"Oct 10, 2005","1,187.33",0
"Oct 7, 2005","1,195.90",0
"Oct 6, 2005","1,191.49",0
"Oct 5, 2005","1,196.39",0
"Oct 4, 2005","1,214.47",0
"Oct 3, 2005","1,226.70",0
"Sep 30, 2005","1,228.81",0
"Sep 29, 2005","1,227.68",0
"Sep 28, 2005","1,216.89",0
"Sep 27, 2005","1,215.66",0
"Sep 26, 2005","1,215.63",0
"Sep 23, 2005","1,215.29",0
"Sep 22, 2005","1,214.62",0
"Sep 21, 2005","1,210.20",0
"Sep 20, 2005","1,221.34",0
"Sep 19, 2005","1,231.02",0
"Sep 16, 2005","1,237.91",0
"Sep 15, 2005","1,227.73",0
"Sep 14, 2005","1,227.16",0
"Sep 13, 2005","1,231.20",0
"Sep 12, 2005","1,240.56",0
"Sep 9, 2005","1,241.48",0
"Sep 8, 2005","1,231.67",0
"Sep 7, 2005","1,236.36",0
"Sep 6, 2005","1,233.39",0
"Sep 2, 2005","1,218.02",0
"Sep 1, 2005","1,221.59",0
"Aug 31, 2005","1,220.33",0
"Aug 30, 2005","1,208.41",0
"Aug 29, 2005","1,212.28",0
"Aug 26, 2005","1,205.10",0
"Aug 25, 2005","1,212.37",0
"Aug 24, 2005","1,209.59",0
"Aug 23, 2005","1,217.59",0
"Aug 22, 2005","1,221.73",0
"Aug 19, 2005","1,219.71",0
"Aug 18, 2005","1,219.02",0
"Aug 17, 2005","1,220.24",0
"Aug 16, 2005","1,219.34",0
"Aug 15, 2005","1,233.87",0
"Aug 12, 2005","1,230.39",0
"Aug 11, 2005","1,237.81",0
"Aug 10, 2005","1,229.13",0
"Aug 9, 2005","1,231.38",0
"Aug 8, 2005","1,223.13",0
"Aug 5, 2005","1,226.42",0
"Aug 4, 2005","1,235.86",0
"Aug 3, 2005","1,245.04",0
"Aug 2, 2005","1,244.12",0
"Aug 1, 2005","1,235.35",0
"Jul 29, 2005","1,234.18",0
"Jul 28, 2005","1,243.72",0
"Jul 27, 2005","1,236.79",0
"Jul 26, 2005","1,231.16",0
"Jul 25, 2005","1,229.03",0
"Jul 22, 2005","1,233.68",0
"Jul 21, 2005","1,227.04",0
"Jul 20, 2005","1,235.20",0
"Jul 19, 2005","1,229.35",0
"Jul 18, 2005","1,221.13",0
"Jul 15, 2005","1,227.92",0
"Jul 14, 2005","1,226.50",0
"Jul 13, 2005","1,223.29",0
"Jul 12, 2005","1,222.21",0
"Jul 11, 2005","1,219.44",0
"Jul 8, 2005","1,211.86",0
"Jul 7, 2005","1,197.87",0
"Jul 6, 2005","1,194.94",0
"Jul 5, 2005","1,204.99",0
"Jul 1, 2005","1,194.44",0
"Jun 30, 2005","1,191.33",0
"Jun 29, 2005","1,199.85",0
"Jun 28, 2005","1,201.57",0
"Jun 27, 2005","1,190.69",0
"Jun 24, 2005","1,191.57",0
"Jun 23, 2005","1,200.73",0
"Jun 22, 2005","1,213.88",0
"Jun 21, 2005","1,213.61",0
"Jun 20, 2005","1,216.10",0
"Jun 17, 2005","1,216.96",0
"Jun 16, 2005","1,210.96",0
"Jun 15, 2005","1,206.58",0
"Jun 14, 2005","1,203.91",0
"Jun 13, 2005","1,200.82",0
"Jun 10, 2005","1,198.11",0
"Jun 9, 2005","1,200.93",0
"Jun 8, 2005","1,194.67",0
"Jun 7, 2005","1,197.26",0
"Jun 6, 2005","1,197.51",0
"Jun 3, 2005","1,196.02",0
"Jun 2, 2005","1,204.29",0
"Jun 1, 2005","1,202.27",0
"May 31, 2005","1,191.50",0
"May 27, 2005","1,198.78",0
"May 26, 2005","1,197.62",0
"May 25, 2005","1,190.01",0
"May 24, 2005","1,194.07",0
"May 23, 2005","1,193.86",0
"May 20, 2005","1,189.28",0
"May 19, 2005","1,191.08",0
"May 18, 2005","1,185.56",0
"May 17, 2005","1,173.80",0
"May 16, 2005","1,165.69",0
"May 13, 2005","1,154.05",0
"May 12, 2005","1,159.36",0
"May 11, 2005","1,171.11",0
"May 10, 2005","1,166.22",0
"May 9, 2005","1,178.84",0
"May 6, 2005","1,171.35",0
"May 5, 2005","1,172.63",0
"May 4, 2005","1,175.65",0
"May 3, 2005","1,161.17",0
"May 2, 2005","1,162.16",0
"Apr 29, 2005","1,156.85",0
"Apr 28, 2005","1,143.22",0
"Apr 27, 2005","1,156.38",0
"Apr 26, 2005","1,151.74",0
"Apr 25, 2005","1,162.10",0
"Apr 22, 2005","1,152.12",0
"Apr 21, 2005","1,159.95",0
"Apr 20, 2005","1,137.50",0
"Apr 19, 2005","1,152.78",0
"Apr 18, 2005","1,145.98",0
"Apr 15, 2005","1,142.62",0
"Apr 14, 2005","1,162.05",0
"Apr 13, 2005","1,173.79",0
"Apr 12, 2005","1,187.76",0
"Apr 11, 2005","1,181.21",0
"Apr 8, 2005","1,181.20",0
"Apr 7, 2005","1,191.14",0
"Apr 6, 2005","1,184.07",0
"Apr 5, 2005","1,181.39",0
"Apr 4, 2005","1,176.12",0
"Apr 1, 2005","1,172.92",0
"Mar 31, 2005","1,180.59",0
"Mar 30, 2005","1,181.41",0
"Mar 29, 2005","1,165.36",0
"Mar 28, 2005","1,174.28",0
"Mar 24, 2005","1,171.42",0
"Mar 23, 2005","1,172.53",0
"Mar 22, 2005","1,171.71",0
"Mar 21, 2005","1,183.78",0
"Mar 18, 2005","1,189.65",0
"Mar 17, 2005","1,190.21",0
"Mar 16, 2005","1,188.07",0
"Mar 15, 2005","1,197.75",0
"Mar 14, 2005","1,206.83",0
"Mar 11, 2005","1,200.08",0
"Mar 10, 2005","1,209.25",0
"Mar 9, 2005","1,207.01",0
"Mar 8, 2005","1,219.43",0
"Mar 7, 2005","1,225.31",0
"Mar 4, 2005","1,222.12",0
"Mar 3, 2005","1,210.47",0
"Mar 2, 2005","1,210.08",0
"Mar 1, 2005","1,210.41",0
"Feb 28, 2005","1,203.60",0
"Feb 25, 2005","1,211.37",0
"Feb 24, 2005","1,200.20",0
"Feb 23, 2005","1,190.80",0
"Feb 22, 2005","1,184.16",0
"Feb 18, 2005","1,201.59",0
"Feb 17, 2005","1,200.75",0
"Feb 16, 2005","1,210.34",0
"Feb 15, 2005","1,210.12",0
"Feb 14, 2005","1,206.14",0
"Feb 11, 2005","1,205.30",0
"Feb 10, 2005","1,197.01",0
"Feb 9, 2005","1,191.99",0
"Feb 8, 2005","1,202.30",0
"Feb 7, 2005","1,201.72",0
"Feb 4, 2005","1,203.03",0
"Feb 3, 2005","1,189.89",0
"Feb 2, 2005","1,193.19",0
"Feb 1, 2005","1,189.41",0
"Jan 31, 2005","1,181.27",0
"Jan 28, 2005","1,171.36",0
"Jan 27, 2005","1,174.55",0
"Jan 26, 2005","1,174.07",0
"Jan 25, 2005","1,168.41",0
"Jan 24, 2005","1,163.75",0
"Jan 21, 2005","1,167.87",0
"Jan 20, 2005","1,175.41",0
"Jan 19, 2005","1,184.63",0
"Jan 18, 2005","1,195.98",0
"Jan 17, 2005","1,184.52",0
"Jan 14, 2005","1,184.52",0
"Jan 13, 2005","1,177.45",0
"Jan 12, 2005","1,187.70",0
"Jan 11, 2005","1,182.99",0
"Jan 10, 2005","1,190.25",0
"Jan 7, 2005","1,186.19",0
"Jan 6, 2005","1,187.89",0
"Jan 5, 2005","1,183.74",0
"Jan 4, 2005","1,188.05",0
"Jan 3, 2005","1,202.08",0
"Dec 31, 2004","1,211.92",0
"Dec 30, 2004","1,213.55",0
"Dec 29, 2004","1,213.45",0
"Dec 28, 2004","1,213.54",0
"Dec 27, 2004","1,204.92",0
"Dec 23, 2004","1,210.13",0
"Dec 22, 2004","1,209.57",0
"Dec 21, 2004","1,205.45",0
"Dec 20, 2004","1,194.65",0
"Dec 17, 2004","1,194.20",0
"Dec 16, 2004","1,203.21",0
"Dec 15, 2004","1,205.72",0
"Dec 14, 2004","1,203.38",0
"Dec 13, 2004","1,198.68",0
"Dec 10, 2004","1,188.00",0
"Dec 9, 2004","1,189.24",0
"Dec 8, 2004","1,182.81",0
"Dec 7, 2004","1,177.07",0
"Dec 6, 2004","1,190.25",0
"Dec 3, 2004","1,191.17",0
"Dec 2, 2004","1,190.33",0
"Dec 1, 2004","1,191.37",0
"Nov 30, 2004","1,173.82",0
"Nov 29, 2004","1,178.57",0
"Nov 26, 2004","1,182.65",0
"Nov 24, 2004","1,181.76",0
"Nov 23, 2004","1,176.94",0
"Nov 22, 2004","1,177.24",0
"Nov 19, 2004","1,170.34",0
"Nov 18, 2004","1,183.55",0
"Nov 17, 2004","1,181.94",0
"Nov 16, 2004","1,175.43",0
"Nov 15, 2004","1,183.81",0
"Nov 12, 2004","1,184.17",0
"Nov 11, 2004","1,173.48",0
"Nov 10, 2004","1,162.91",0
"Nov 9, 2004","1,164.08",0
"Nov 8, 2004","1,164.89",0
"Nov 5, 2004","1,166.17",0
"Nov 4, 2004","1,161.67",0
"Nov 3, 2004","1,130.54",0
"Nov 2, 2004","1,130.56",0
"Nov 1, 2004","1,130.51",0
"Oct 29, 2004","1,130.20",0
"Oct 28, 2004","1,127.44",0
"Oct 27, 2004","1,125.40",0
"Oct 26, 2004","1,111.09",0
"Oct 25, 2004","1,094.80",0
"Oct 22, 2004","1,095.74",0
"Oct 21, 2004","1,106.49",0
"Oct 20, 2004","1,103.66",0
"Oct 19, 2004","1,103.23",0
"Oct 18, 2004","1,114.02",0
"Oct 15, 2004","1,108.20",0
"Oct 14, 2004","1,103.29",0
"Oct 13, 2004","1,113.65",0
"Oct 12, 2004","1,121.84",0
"Oct 11, 2004","1,124.39",0
"Oct 8, 2004","1,122.14",0
"Oct 7, 2004","1,130.65",0
"Oct 6, 2004","1,142.05",0
"Oct 5, 2004","1,134.48",0
"Oct 4, 2004","1,135.17",0
"Oct 1, 2004","1,131.50",0
"Sep 30, 2004","1,114.58",0
"Sep 29, 2004","1,114.80",0
"Sep 28, 2004","1,110.06",0
"Sep 27, 2004","1,103.52",0
"Sep 24, 2004","1,110.11",0
"Sep 23, 2004","1,108.36",0
"Sep 22, 2004","1,113.56",0
"Sep 21, 2004","1,129.30",0
"Sep 20, 2004","1,122.20",0
"Sep 17, 2004","1,128.55",0
"Sep 16, 2004","1,123.50",0
"Sep 15, 2004","1,120.37",0
"Sep 14, 2004","1,128.33",0
"Sep 13, 2004","1,125.82",0
"Sep 10, 2004","1,123.92",0
"Sep 9, 2004","1,118.38",0
"Sep 8, 2004","1,116.27",0
"Sep 7, 2004","1,121.30",0
"Sep 3, 2004","1,113.63",0
"Sep 2, 2004","1,118.31",0
"Sep 1, 2004","1,105.91",0
"Aug 31, 2004","1,104.24",0
"Aug 30, 2004","1,099.15",0
"Aug 27, 2004","1,107.77",0
"Aug 26, 2004","1,105.09",0
"Aug 25, 2004","1,104.96",0
"Aug 24, 2004","1,096.19",0
"Aug 23, 2004","1,095.68",0
"Aug 20, 2004","1,098.35",0
"Aug 19, 2004","1,091.23",0
"Aug 18, 2004","1,095.17",0
"Aug 17, 2004","1,081.71",0
"Aug 16, 2004","1,079.34",0
"Aug 13, 2004","1,064.80",0
"Aug 12, 2004","1,063.23",0
"Aug 11, 2004","1,075.79",0
"Aug 10, 2004","1,079.04",0
"Aug 9, 2004","1,065.22",0
"Aug 6, 2004","1,063.97",0
"Aug 5, 2004","1,080.70",0
"Aug 4, 2004","1,098.63",0
"Aug 3, 2004","1,099.69",0
"Aug 2, 2004","1,106.62",0
"Jul 30, 2004","1,101.72",0
"Jul 29, 2004","1,100.43",0
"Jul 28, 2004","1,095.42",0
"Jul 27, 2004","1,094.83",0
"Jul 26, 2004","1,084.07",0
"Jul 23, 2004","1,086.20",0
"Jul 22, 2004","1,096.84",0
"Jul 21, 2004","1,093.88",0
"Jul 20, 2004","1,108.67",0
"Jul 19, 2004","1,100.90",0
"Jul 16, 2004","1,101.39",0
"Jul 15, 2004","1,106.69",0
"Jul 14, 2004","1,111.47",0
"Jul 13, 2004","1,115.14",0
"Jul 12, 2004","1,114.35",0
"Jul 9, 2004","1,112.81",0
"Jul 8, 2004","1,109.11",0
"Jul 7, 2004","1,118.33",0
"Jul 6, 2004","1,116.21",0
"Jul 2, 2004","1,125.38",0
"Jul 1, 2004","1,128.94",0
"Jun 30, 2004","1,140.84",0
"Jun 29, 2004","1,136.20",0
"Jun 28, 2004","1,133.35",0
"Jun 25, 2004","1,134.43",0
"Jun 24, 2004","1,140.65",0
"Jun 23, 2004","1,144.06",0
"Jun 22, 2004","1,134.41",0
"Jun 21, 2004","1,130.30",0
"Jun 18, 2004","1,135.21",0
"Jun 17, 2004","1,132.05",0
"Jun 16, 2004","1,133.56",0
"Jun 15, 2004","1,132.01",0
"Jun 14, 2004","1,125.29",0
"Jun 10, 2004","1,136.47",0
"Jun 9, 2004","1,131.33",0
"Jun 8, 2004","1,142.18",0
"Jun 7, 2004","1,140.42",0
"Jun 4, 2004","1,122.50",0
"Jun 3, 2004","1,116.64",0
"Jun 2, 2004","1,124.99",0
"Jun 1, 2004","1,121.20",0
"May 28, 2004","1,120.68",0
"May 27, 2004","1,121.28",0
"May 26, 2004","1,114.94",0
"May 25, 2004","1,113.05",0
"May 24, 2004","1,095.41",0
"May 21, 2004","1,093.56",0
"May 20, 2004","1,089.19",0
"May 19, 2004","1,088.68",0
"May 18, 2004","1,091.49",0
"May 17, 2004","1,084.10",0
"May 14, 2004","1,095.70",0
"May 13, 2004","1,096.44",0
"May 12, 2004","1,097.28",0
"May 11, 2004","1,095.45",0
"May 10, 2004","1,087.12",0
"May 7, 2004","1,098.70",0
"May 6, 2004","1,113.99",0
"May 5, 2004","1,121.53",0
"May 4, 2004","1,119.55",0
"May 3, 2004","1,117.49",0
"Apr 30, 2004","1,107.30",0
"Apr 29, 2004","1,113.89",0
"Apr 28, 2004","1,122.41",0
"Apr 27, 2004","1,138.11",0
"Apr 26, 2004","1,135.53",0
"Apr 23, 2004","1,140.60",0
"Apr 22, 2004","1,139.93",0
"Apr 21, 2004","1,124.09",0
"Apr 20, 2004","1,118.15",0
"Apr 19, 2004","1,135.82",0
"Apr 16, 2004","1,134.61",0
"Apr 15, 2004","1,128.84",0
"Apr 14, 2004","1,128.17",0
"Apr 13, 2004","1,129.44",0
"Apr 12, 2004","1,145.20",0
"Apr 8, 2004","1,139.32",0
"Apr 7, 2004","1,140.53",0
"Apr 6, 2004","1,148.16",0
"Apr 5, 2004","1,150.57",0
"Apr 2, 2004","1,141.81",0
"Apr 1, 2004","1,132.17",0
"Mar 31, 2004","1,126.21",0
"Mar 30, 2004","1,127.00",0
"Mar 29, 2004","1,122.47",0
"Mar 26, 2004","1,108.06",0
"Mar 25, 2004","1,109.19",0
"Mar 24, 2004","1,091.33",0
"Mar 23, 2004","1,093.95",0
"Mar 22, 2004","1,095.40",0
"Mar 19, 2004","1,109.78",0
"Mar 18, 2004","1,122.32",0
"Mar 17, 2004","1,123.75",0
"Mar 16, 2004","1,110.70",0
"Mar 15, 2004","1,104.49",0
"Mar 12, 2004","1,120.57",0
"Mar 11, 2004","1,106.78",0
"Mar 10, 2004","1,123.89",0
"Mar 9, 2004","1,140.58",0
"Mar 8, 2004","1,147.20",0
"Mar 5, 2004","1,156.86",0
"Mar 4, 2004","1,154.87",0
"Mar 3, 2004","1,151.03",0
"Mar 2, 2004","1,149.10",0
"Mar 1, 2004","1,155.97",0
"Feb 27, 2004","1,144.94",0
"Feb 26, 2004","1,144.91",0
"Feb 25, 2004","1,143.67",0
"Feb 24, 2004","1,139.09",0
"Feb 23, 2004","1,140.99",0
"Feb 20, 2004","1,144.11",0
"Feb 19, 2004","1,147.06",0
"Feb 18, 2004","1,151.82",0
"Feb 17, 2004","1,156.99",0
"Feb 13, 2004","1,145.81",0
"Feb 12, 2004","1,152.11",0
"Feb 11, 2004","1,157.76",0
"Feb 10, 2004","1,145.54",0
"Feb 9, 2004","1,139.81",0
"Feb 6, 2004","1,142.76",0
"Feb 5, 2004","1,128.59",0
"Feb 4, 2004","1,126.52",0
"Feb 3, 2004","1,136.03",0
"Feb 2, 2004","1,135.26",0
"Jan 30, 2004","1,131.13",0
"Jan 29, 2004","1,134.11",0
"Jan 28, 2004","1,128.48",0
"Jan 27, 2004","1,144.05",0
"Jan 26, 2004","1,155.37",0
"Jan 23, 2004","1,141.55",0
"Jan 22, 2004","1,143.94",0
"Jan 21, 2004","1,147.62",0
"Jan 20, 2004","1,138.77",0
"Jan 16, 2004","1,139.83",0
"Jan 15, 2004","1,132.05",0
"Jan 14, 2004","1,130.52",0
"Jan 13, 2004","1,121.22",0
"Jan 12, 2004","1,127.23",0
"Jan 9, 2004","1,121.86",0
"Jan 8, 2004","1,131.92",0
"Jan 7, 2004","1,126.33",0
"Jan 6, 2004","1,123.67",0
"Jan 5, 2004","1,122.22",0
"Jan 2, 2004","1,108.48",0
"Dec 31, 2003","1,111.92","10,275,000"
"Dec 30, 2003","1,109.64",0
"Dec 29, 2003","1,109.48",0
"Dec 26, 2003","1,095.89",0
"Dec 24, 2003","1,094.04",0
"Dec 23, 2003","1,096.02",0
"Dec 22, 2003","1,092.94",0
"Dec 19, 2003","1,088.66",0
"Dec 18, 2003","1,089.18",0
"Dec 17, 2003","1,076.48",0
"Dec 16, 2003","1,075.13",0
"Dec 15, 2003","1,068.04",0
"Dec 12, 2003","1,074.14",0
"Dec 11, 2003","1,071.21",0
"Dec 10, 2003","1,059.05",0
"Dec 9, 2003","1,060.18",0
"Dec 8, 2003","1,069.30",0
"Dec 5, 2003","1,061.50",0
"Dec 4, 2003","1,069.72",0
"Dec 3, 2003","1,064.73",0
"Dec 2, 2003","1,066.62",0
"Dec 1, 2003","1,070.12",0
"Nov 28, 2003","1,058.20",0
"Nov 26, 2003","1,058.45",0
"Nov 25, 2003","1,053.89",0
"Nov 24, 2003","1,052.08",0
"Nov 21, 2003","1,035.28",0
"Nov 20, 2003","1,033.65",0
"Nov 19, 2003","1,042.44",0
"Nov 18, 2003","1,034.15",0
"Nov 17, 2003","1,043.63",0
"Nov 14, 2003","1,050.35",0
"Nov 13, 2003","1,058.41",0
"Nov 12, 2003","1,058.53",0
"Nov 11, 2003","1,046.57",0
"Nov 10, 2003","1,047.11",0
"Nov 7, 2003","1,053.21",0
"Nov 6, 2003","1,058.05",0
"Nov 5, 2003","1,051.81",0
"Nov 4, 2003","1,053.25",0
"Nov 3, 2003","1,059.02",0
"Oct 31, 2003","1,050.71",0
"Oct 30, 2003","1,046.94",0
"Oct 29, 2003","1,048.11",0
"Oct 28, 2003","1,046.79",0
"Oct 27, 2003","1,031.13",0
"Oct 24, 2003","1,028.91",0
